what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1300702191311
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1300702191311
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1300702191312
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1300702191313
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1300702191314
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1300702191314
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1300702191314
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1300702191315
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1300702191316
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1300702191317
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300702191318
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1300702191319
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1300702191320
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1300702191320
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1300702191321
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1300702191323
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1300702191324
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1300702191325
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1300702191326
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1300702191327
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1300702191328
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1300702191330
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1300702191331
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1300702191331
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1300702191331
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1300702191332
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1300702191333
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1300702191334
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300702191335
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1300702191336
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300702191336
os,sysinfo,,,"macosx",1300702191341
arch,sysinfo,,,"x86_64",1300702191341
ws,sysinfo,,,"cocoa",1300702191341
locale,sysinfo,,,"de_DE",1300702191341
processors,sysinfo,,,"2",1300702191341
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300702191341
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1300702191341
java.specification.name,sysinfo,,,"Java Platform API Specification",1300702191341
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300702191341
java.specification.version,sysinfo,,,"1.6",1300702191341
java.vendor,sysinfo,,,"Apple Inc.",1300702191341
java.version,sysinfo,,,"1.6.0_24",1300702191341
java.vm.info,sysinfo,,,"mixed mode",1300702191341
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1300702191341
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300702191341
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300702191341
java.vm.specification.version,sysinfo,,,"1.0",1300702191341
java.vm.vendor,sysinfo,,,"Apple Inc.",1300702191341
java.vm.version,sysinfo,,,"19.1-b02-334",1300702191341
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300702192980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300702193019
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1300702193049
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1300702197643
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1300702197667
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1300702197681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702200798
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1300702221955
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1300702221973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702222210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702233532
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1300702241362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702243580
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1300702243738
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1300702244723
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1300702244875
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300702244959
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300702245180
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1300702245938
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1300702255961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300702258588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300702261949
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1300702265228
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1300702265386
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1300702265490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702265518
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300702267076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702289938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702656850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702658341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702689196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702692198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702695146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702703471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702705164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702706381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702709452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702711028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702711299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702711593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702741373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702743499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300702763482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702770346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702770551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702774229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702779758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702796908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702813312
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300702813941
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300702814279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702817233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702819750
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1300702824576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702842260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702843582
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1300702848944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702849009
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702851165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702851747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702852094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702853991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702855181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702866515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702868309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702871734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702873906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702876269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300702877090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702879111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702880378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702880989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702881451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702882953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300702886326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702888215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702891353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702899248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702900921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702905196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702906834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702916315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300702918228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702956434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702957442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300702963520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300702964260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300703037171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703038098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703038287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703038446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703038606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703040658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703101057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703104678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300703107420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703109396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703112203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703129327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703133714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703134352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703139109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703219383
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300703220332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703223291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703229687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1300703229774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703235921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703241625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703243802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703246091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703250224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703258421
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703259281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703259493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1300703260261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703260461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703262020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703274438
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300703281789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703302265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703315852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703322378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703341218
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300703359117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703359262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703362486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703365382
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703366351
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703366673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1300703367521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703367732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703368404
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703369392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703371141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703371705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703372855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703389649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703391196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703392021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703403883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300703408207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703408963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300703410338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300703411189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300703412540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703414387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703415404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703418435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703419287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300703430181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703432015
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1300703440632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703448954
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1300703449039
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703457624
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703464728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703470361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300703474693
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300703479010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703485973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703493560
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703501417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703506221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703537920
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300703540172
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703543666
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703545838
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703545838
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703546938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703548109
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703548110
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300703549398
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703549398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703550633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703556331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1300703556433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703559227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300703564388
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703565204
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300703565333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300703567436
