what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1300784516409
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300784516409
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1300784516409
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1300784516409
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1300784516409
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1300784516410
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1300784516410
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1300784516410
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1300784516410
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1300784516410
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1300784516410
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1300784516411
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1300784516415
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1300784516415
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1300784516416
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1300784516416
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1300784516416
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300784516416
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1300784516416
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300784516417
os,sysinfo,,,"macosx",1300784516422
arch,sysinfo,,,"x86_64",1300784516422
ws,sysinfo,,,"cocoa",1300784516422
locale,sysinfo,,,"de_DE",1300784516422
processors,sysinfo,,,"2",1300784516422
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300784516422
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1300784516422
java.specification.name,sysinfo,,,"Java Platform API Specification",1300784516422
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300784516422
java.specification.version,sysinfo,,,"1.6",1300784516422
java.vendor,sysinfo,,,"Apple Inc.",1300784516422
java.version,sysinfo,,,"1.6.0_24",1300784516422
java.vm.info,sysinfo,,,"mixed mode",1300784516422
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1300784516422
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300784516422
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300784516422
java.vm.specification.version,sysinfo,,,"1.0",1300784516422
java.vm.vendor,sysinfo,,,"Apple Inc.",1300784516422
java.vm.version,sysinfo,,,"19.1-b02-334",1300784516422
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300784523467
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784523469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784568537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784667716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784668604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784672467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784673786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784688360
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784689456
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784689621
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1300784693245
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1300784693310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784694840
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784694961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300784715033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300784731900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300784733983
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1300784734105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300784734770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300784797806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300784798611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300784807114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300784815135
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1300784817142
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1300784817332
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1300784817449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784817476
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300784819866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784834081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784837600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.customizePerspective",1300784837679
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784841627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300784843027
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300784844943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784849839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784851516
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1300784851567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784862292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784876827
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784880018
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300784880218
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784880233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784883405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784891654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784894945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300784895981
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784896423
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784896569
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300784897995
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784900884
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784901001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300784904363
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784905069
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300784905069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1300784905172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300784906942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300784909594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785016977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785032258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785034170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785037993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785045488
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785046766
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785067191
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785067372
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785067380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785068316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785077327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785080837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785087051
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785087331
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785087416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785095590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785115016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785117682
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300785122900
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785124944
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785125062
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1300785126916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300785130532
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785132490
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785132490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300785134723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785135123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785155142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785157405
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785160713
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785163463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785164261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785175366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785178153
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785182780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785183225
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1300785183830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785184107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785211973
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785217133
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1300785217275
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785217276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785222317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785227578
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785227829
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785227965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785228095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785230751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785249152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785251265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785287525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785289850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785296962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785301578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785303365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785312513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785321215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785324728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785326493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785350399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785359704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785412958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785419649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785424842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300785429198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785432843
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1300785438769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785439948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785446892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785448639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785450641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785452626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785460144
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785463158
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785481388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300785496076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300785497106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785500160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785507274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785522482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785524464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785528520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785549438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785552512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785555225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785558484
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785576203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785585263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785598646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785598829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300785599516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300785601052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785601597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785603394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785604367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300785615498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300785620607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785621318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300785624486
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785627393
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785654574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785664416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785666942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785669943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785673371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785674055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785674887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785675417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785800270
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300785802360
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300785802365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785806668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785813874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785814499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300785817815
